Business_Name,Location,Review text,Rating
Paragon ,"Shanthala nagar,Bengaluru",very good food good ambience like a home food very testy,5
Paragon ,"Shanthala nagar,Bengaluru",It was one of the best things to happen when Kozhikode's most famous restaurant opened up shop in central Bangalore.,5
Paragon ,"Shanthala nagar,Bengaluru",we ordered a wide spread of dishes and everything turned out to be good.,5
Paragon ,"Shanthala nagar,Bengaluru",The food was insanely good. after a long time had such great and authentic food. Going to come again many more time,4
Paragon ,"Shanthala nagar,Bengaluru",Really nice food from this legendary chain. Had mango curry and biryani . It was hands down beating any other Kerala biryani I had eaten,5
Paragon ,"Shanthala nagar,Bengaluru",Visited this restaurant for breakfast. Tried open butter dosa which came with coconut chutney and sambar. ,4
Paragon ,"Shanthala nagar,Bengaluru","As a mallu, enjoyed the food here!",5
Paragon ,"Shanthala nagar,Bengaluru","We went for a family lunch here, and the food was too good and yummy!!!",5
Paragon ,"Shanthala nagar,Bengaluru",excellent ??,5
Paragon ,"Shanthala nagar,Bengaluru",Was a great experience reliving the paragon food and taste which we have devoured before in kerala.,5
Paragon ,"Shanthala nagar,Bengaluru",absAbsolutely fabulous food. We came in a large group and everyone thoroughly enjoyed the food.,5
Paragon ,"Shanthala nagar,Bengaluru",The food was insanely good. after a long time had such great and authentic food. Going to come again many more time,5
Paragon ,"Shanthala nagar,Bengaluru",All the dishes were amazing.,5
Paragon ,"Shanthala nagar,Bengaluru",horrible,1
Paragon ,"Shanthala nagar,Bengaluru",hello!can u add more snacks options in online food delivery.its a request.,5
Paragon ,"Shanthala nagar,Bengaluru",Service is very late . Food is average,2
Paragon ,"Shanthala nagar,Bengaluru",over rated dining spot,3
Paragon ,"Shanthala nagar,Bengaluru",food quantity was too low ....got a hair in food .gave a review to staff they were not biered to even take feedback....pathetic experience,1
Paragon ,"Shanthala nagar,Bengaluru",well served and food was delicious and tasty and I liked it very much,5
Paragon ,"Shanthala nagar,Bengaluru",Appam and Chicken Stew ??,5
Paragon ,"Shanthala nagar,Bengaluru",The chicken was stale in the Chicken Biriyani and atleast 5 days old. The staff just didn’t care,1
Paragon ,"Shanthala nagar,Bengaluru",Food was good and service was impeccable. Wait time to get seated was long and service can be slow sometimes. Tried the iconic Chicken Biryani and Fish starter it was excellent and will recommend.,4
Paragon ,"Shanthala nagar,Bengaluru",delicious food. liked it very much,5
Paragon ,"Shanthala nagar,Bengaluru",An Unforgettable Birthday Dinner at Paragon Restaurant,5
Paragon ,"Shanthala nagar,Bengaluru",Good food and ambience for family lunches. Liked the biryani and elneer pudding.,5
Paragon ,"Shanthala nagar,Bengaluru",The quality of food has become so bad that it's become one of the worst tasting food I've had in the recent past.,4
Paragon ,"Shanthala nagar,Bengaluru","food taste is good, it's can recommend. have to visit if u r in Bangalore",5
Koko,"Jeevan beema nagar,Bengaluru",Great food and good service,5
Koko,"Jeevan beema nagar,Bengaluru",Chiranjit has been extremely professional in catering to all our needs. The food is extremely good and top notch. Highly recommended,5
Koko,"Jeevan beema nagar,Bengaluru",Ronu was amazing serving us. Food and ambience is amazing. They also have valley,5
Koko,"Jeevan beema nagar,Bengaluru",Raunu was of great service. He took care of us throughout. Very humble and kind person.,5
Koko,"Jeevan beema nagar,Bengaluru","Chiranjit was very polite, helpful and friendly. food was great. Overall had a great experience.",5
Koko,"Jeevan beema nagar,Bengaluru","Food was not good, it’s overly hyped",1
Koko,"Jeevan beema nagar,Bengaluru",Amazing ambience and food. Excellent service by Mr. Chiranjit.,5
Koko,"Jeevan beema nagar,Bengaluru",very good food with vegan and gluten free options,5
Koko,"Jeevan beema nagar,Bengaluru",The service was perfect but food was okayish,3
Koko,"Jeevan beema nagar,Bengaluru",Dessertsssss!!!,5
Koko,"Jeevan beema nagar,Bengaluru","Paramesh did a great job, loved the food",5
Koko,"Jeevan beema nagar,Bengaluru",Had a great anniversary dinner at Koko. Food was wonderful and so was the service! Highly recommended!,5
Koko,"Jeevan beema nagar,Bengaluru",Food was suprisingly average. They do not have a baby care room which was again suprising for a fairly upscale place. ,4
Koko,"Jeevan beema nagar,Bengaluru",the service was very average for a Premium restuarant like Koko and the quantity was good for one kid,3
Koko,"Jeevan beema nagar,Bengaluru","Food was not worth the price, they are not keeping up with other fine dine Asian restaurants",4
Koko,"Jeevan beema nagar,Bengaluru",Dishes we ordered and loved Thai Lotus root Gyoza pan fried momos,5
Koko,"Jeevan beema nagar,Bengaluru",Food was not upto the mark. I have no clue how is this rated 4.9 Dishes were average. ,2
Koko,"Jeevan beema nagar,Bengaluru","Had a great experience, nawa was very helpful in choosing the best drinks and food on the menu.",5
Koko,"Jeevan beema nagar,Bengaluru",Outstanding food and cocktails! Nothing comes close to the golden maki roll - that truffle flavor is just out of this world!,5
Koko,"Jeevan beema nagar,Bengaluru",Food was amazing. cocktails were totally worth it. Definitely recommended.,5
Koko,"Jeevan beema nagar,Bengaluru",Food was good. Liked the ambience,5
Koko,"Jeevan beema nagar,Bengaluru",Good place and nice food,4
Koko,"Jeevan beema nagar,Bengaluru",The food was really amazing Mr.Parmesh was really good his service,5
Koko,"Jeevan beema nagar,Bengaluru",Food was really good and the service was very quick,5
Koko,"Jeevan beema nagar,Bengaluru",Excellent service and great food specially drinks with aesthetic ambience loved it and everything was prfect,5
Koko,"Jeevan beema nagar,Bengaluru","Loved the food, ambiance and service.. true authentic Japanese food",5
Koko,"Jeevan beema nagar,Bengaluru","Everything was so yum..! From Sushi to bao, single serve soupy dumplings, noodles. I loved everything, except that the price is too high",4
Koko,"Jeevan beema nagar,Bengaluru",Amazing food,5
Koko,"Jeevan beema nagar,Bengaluru",good food great service,4
Koko,"Jeevan beema nagar,Bengaluru",amazing amazing place,5
Koko,"Jeevan beema nagar,Bengaluru","amazing cocktails, sushi and small plates.",5
Koko,"Jeevan beema nagar,Bengaluru","Visited Koko twice.. food is great, loved the kung pao chicken, prawns tempura sushi, egg fried rice and chicken in chili oil gravy.",5
Koko,"Jeevan beema nagar,Bengaluru",We had done our bookings via Zomato the place was packed and the ambience was amazing,4
Koko,"Jeevan beema nagar,Bengaluru","We had a wonderful dinner yesterday everything was perfect, from the drinks and food to the ambience",5
Koko,"Jeevan beema nagar,Bengaluru",Exceptional service,5
Koko,"Jeevan beema nagar,Bengaluru",Good service and vibe. Food was top notch. My fav - KOKOSignature Sushi ,5
Koko,"Jeevan beema nagar,Bengaluru",The place is amazing with superb service,5
Koko,"Jeevan beema nagar,Bengaluru",Exotic food and excellent service .worth the money spent,5
Koko,"Jeevan beema nagar,Bengaluru",Excellent food & service as always,5
Koko,"Jeevan beema nagar,Bengaluru",Amazing food and ambience and staff takes care amazingly,5
Koko,"Jeevan beema nagar,Bengaluru",everything was perfect whether it was the food or the ambience or the service everything was outstanding and worth experience,5
Koko,"Jeevan beema nagar,Bengaluru",Loved the food and service as always .,5
Koko,"Jeevan beema nagar,Bengaluru",the entire team as a matter of fact. awesome food .. yum yum,5
Koko,"Jeevan beema nagar,Bengaluru",The food was great as always but the hospitality by Chiranjeet was beyond amazing!,5
Koko,"Jeevan beema nagar,Bengaluru","Good food, good ambiance. Very helpful stuff members and service was quick.",5
Koko,"Jeevan beema nagar,Bengaluru",Had a good meal . Chiranjit was very good at his service.,5
Koko,"Jeevan beema nagar,Bengaluru",Everything was amazing from the food till the drinks server jatin was really amazing with his service ,5
Koko,"Jeevan beema nagar,Bengaluru",The food was really awful. Each dish on the menu lacked authentic flavour.,2
Koko,"Jeevan beema nagar,Bengaluru",amazing ambience with sumptuous Sushi Dumplings and Dessert...a must visit for all food lovers in Bengaluru,5
Koko,"Jeevan beema nagar,Bengaluru",The Sushi - Salmon Harissa -was one of the best ever. ,5
Koko,"Jeevan beema nagar,Bengaluru",Great food!! Brilliant service by Steve!!! One of my all time favorite Asian dining experience,5
Koko,"Jeevan beema nagar,Bengaluru","Great food , great ambience .. great service and recommendations",5
Koko,"Jeevan beema nagar,Bengaluru",The food & ambience is indeed amazing.,4
Koko,"Jeevan beema nagar,Bengaluru","Delectable food, brilliant service. Special shout out to Romila, she was super warm and prompt. Never disappoints. Keep it up!",5
Koko,"Jeevan beema nagar,Bengaluru",Excellent food for the occasion,5
Koko,"Jeevan beema nagar,Bengaluru","Great ambiance and food, professional staff",5
Koko,"Jeevan beema nagar,Bengaluru",We had a good time! Raunu was great with his recommendations,5
Koko,"Jeevan beema nagar,Bengaluru",The food was good but there were a lot of mosquitos,3
Koko,"Jeevan beema nagar,Bengaluru",Service is poor and slow,3
Koko,"Jeevan beema nagar,Bengaluru","The food was excellent and service by Raunu was fantastic, great place!",5
